"Datum","Land","Wert","Verzeichnis","Haupttyp"
"2016-07-01","Iran",34129,"5.1","1"
"2016-07-01","Iran",31398,"5.1","1"
"2016-07-01","Iran",2800,"unbekannt",""
"2016-07-01","Iran",240,"unbekannt",""
"2016-07-01","Iran",6551,"unbekannt",""
"2016-07-01","Iran",17,"unbekannt",""
"2016-07-01","Iran",3442,"GKV","2"
"2016-07-01","Iran",22743,"GKV","2"
"2016-07-01","Iran",441,"unbekannt",""
"2016-07-01","Iran",14770,"unbekannt",""
"2016-07-01","Iran",496,"unbekannt",""
"2016-07-01","Iran",9790,"unbekannt",""
"2016-07-01","Iran",33.95,"unbekannt",""
"2016-07-01","Iran",401.25,"unbekannt",""
"2016-07-01","Iran",455,"unbekannt",""
"2016-07-01","Iran",80,"unbekannt",""
"2016-07-01","Iran",12100,"unbekannt",""
"2016-07-01","Israel",2493,"GKV","2"
"2016-07-01","Israel",3925,"GKV","3"
"2016-07-01","Israel",26107,"GKV","3"
"2016-07-01","Israel",701.37,"GKV","3"
"2016-07-01","Israel",5775,"GKV","1"
"2016-07-01","Israel",2702,"GKV","3"
"2016-07-01","Israel",158150,"GKV","7"
"2016-07-01","Israel",5427,"GKV","3"
"2016-07-01","Israel",2142,"GKV","3"
"2016-07-01","Israel",700000,"GKV","9"
"2016-07-01","Israel",6273,"GKV","3"
"2016-07-01","Israel",3920,"ChKV","0"
"2016-07-01","Israel",850,"ML (GKV)","17"
"2016-07-01","Israel",9271.2,"GKV","0"
"2016-07-01","Israel",4508,"GKV","3"
"2016-07-01","Israel",15600,"ML (GKV)","4"
"2016-07-01","Italien",393418,"GKV","2"
"2016-07-01","Italien",98450,"GKV","2"
"2016-07-01","Italien",68960,"GKV","2"
"2016-07-01","Italien",77550,"GKV","2"
"2016-07-01","Italien",288229,"GKV","2"
"2016-07-01","Italien",246362,"GKV","2"
"2016-07-01","Italien",61440,"GKV","2"
"2016-07-01","Italien",23070,"GKV","2"
"2016-07-01","Italien",18350,"GKV","2"
"2016-07-01","Italien",81930,"GKV","2"
"2016-07-01","Italien",83910,"GKV","2"
"2016-07-01","Italien",49120,"GKV","2"
"2016-07-01","Italien",324791,"GKV","2"
"2016-07-01","Italien",381688,"GKV","2"
"2016-07-01","Italien",243700,"GKV","6"
"2016-07-01","Italien",238431,"GKV","2"
"2016-07-01","Italien",192033,"GKV","2"
"2016-07-01","Italien",296697,"GKV","2"
"2016-07-01","Italien",48840.53,"GKV","2"
"2016-07-01","Italien",30000,"GKV","2"
"2016-07-01","Italien",86650,"GKV","2"
"2016-07-01","Japan",248000,"GKV","1"
"2016-07-01","Japan",6975,"GKV","0"
"2016-07-01","Jordanien",2700,"GKV","5"
"2016-07-01","Jordanien",2700,"GKV","5"
"2016-07-01","Jordanien",2700,"GKV","5"
"2016-07-01","Jordanien",2700,"GKV","5"
"2016-07-01","Jordanien",23685,"GKV","2"
"2016-07-01","Jordanien",2700,"GKV","5"
"2016-07-01","Kanada",990,"5.1","1"
"2016-07-01","Kanada",500,"5.1","1"
"2016-07-01","Kanada",300,"5.1","1"
"2016-07-01","Kanada",200,"5.1","1"
"2016-07-01","Kanada",1000,"5.1","1"
"2016-07-01","Kasachstan",414.67,"GKV","3"
"2016-07-01","Kasachstan",375.26,"GKV","3"
"2016-07-01","Kasachstan",178000,"ML (GKV)","10"
"2016-07-01","Kenia",2162,"GKV","5"
"2016-07-01","Kenia",8645,"GKV","5"
"2016-07-01","Südkorea",40000,"GKV","2"
"2016-07-01","Kroatien",10700,"GKV","2"
"2016-07-01","Kroatien",3000,"ML (GKV)","17"
"2016-07-01","Kuwait",370,"ML (GKV)","4"
"2016-07-01","Kuwait",260,"ML (GKV)","4"
"2016-07-01","Lettland",382141,"ML (GKV)","5"
"2016-07-01","Lettland",1600,"ML (GKV)","1"
"2016-07-01","Litauen",3350,"GKV","1"
"2016-07-01","Luxemburg",15186,"GKV","5"
"2016-07-01","Luxemburg",23304,"GKV","5"
"2016-07-01","Luxemburg",24056,"GKV","5"
"2016-07-01","Luxemburg",24056,"GKV","5"
"2016-07-01","Luxemburg",11652,"GKV","5"
"2016-07-01","Luxemburg",15186,"GKV","5"
"2016-07-01","Madagaskar",100659.85,"GKV","3"
"2016-07-01","Madagaskar",3609.8,"GKV","5"
"2016-07-01","Malaysia",179910,"GKV","2"
"2016-07-01","Malaysia",1316036,"GKV","2"
"2016-07-01","Malaysia",6438,"GKV","3"
"2016-07-01","Malaysia",8675,"GKV","2"
"2016-07-01","Malaysia",110422.44,"GKV","1"
"2016-07-01","Malaysia",2574.54,"GKV","1"
"2016-07-01","Malaysia",820000,"GKV","7"
"2016-07-01","Malaysia",3156,"5.1","1"
"2016-07-01","Malaysia",1885000,"ML (GKV)","17"
"2016-07-01","Malaysia",14504,"GKV","3"
"2016-07-01","Marokko",13936,"GKV","5"
"2016-07-01","Marokko",275000,"5.2","2"
"2016-07-01","Mazedonien",2640,"GKV","2"
"2016-07-01","Mazedonien",1753,"GKV","1"
"2016-07-01","Mexiko",371989,"GKV","2"
"2016-07-01","Mexiko",9048,"5.1","1"
"2016-07-01","Mexiko",11432,"GKV","3"
"2016-07-01","Neuseeland",200,"5.1","1"
"2016-07-01","Neuseeland",100,"5.1","1"
"2016-07-01","Neuseeland",100,"5.1","1"
"2016-07-01","Neuseeland",20,"5.1","1"
"2016-07-01","Neuseeland",700,"5.1","1"
"2016-07-01","Neuseeland",70,"5.1","1"
"2016-07-01","Neuseeland",20,"5.1","1"
"2016-07-01","Neuseeland",1500,"5.1","1"
"2016-07-01","Niederlande",216000,"GKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",0,"ChKV","0"
"2016-07-01","Niederlande",9611.98,"ML (GKV)","7"
"2016-07-01","Niederlande",555,"5.1","1"
"2016-07-01","Niederlande",460,"5.1","1"
"2016-07-01","Oman",55056,"ML (GKV)","15"
"2016-07-01","Oman",650,"5.1","1"
"2016-07-01","Oman",500,"5.1","1"
"2016-07-01","Oman",500,"5.1","1"
"2016-07-01","Oman",300,"5.1","1"
"2016-07-01","Oman",300,"5.1","1"
"2016-07-01","Oman",2000,"5.1","1"
"2016-07-01","Oman",16204,"5.1","1"
"2016-07-01","Oman",111440,"ML (GKV)","14"
"2016-07-01","Österreich",1050,"5.1","1"
"2016-07-01","Österreich",2566,"GKV","5"
"2016-07-01","Österreich",2566.14,"GKV","5"
"2016-07-01","Österreich",7225,"GKV","5"
"2016-07-01","Österreich",17440,"GKV","2"
"2016-07-01","Pakistan",9600,"GKV","5"
"2016-07-01","Pakistan",9600,"GKV","5"
"2016-07-01","Pakistan",9600,"GKV","5"
"2016-07-01","Pakistan",653360,"GKV","5"
"2016-07-01","Pakistan",9600,"GKV","5"
"2016-07-01","Pakistan",9600,"GKV","5"
"2016-07-01","Pakistan",3563200,"ML (GKV)","14"
"2016-07-01","Pakistan",5088,"GKV","2"
"2016-07-01","Pakistan",2593553,"ML (GKV)","18"
"2016-07-01","Pakistan",5584.75,"GKV","2"
"2016-07-01","Pakistan",1524.25,"GKV","2"
"2016-07-01","Pakistan",1524.25,"GKV","2"
"2016-07-01","Pakistan",5584.75,"GKV","2"
"2016-07-01","Pakistan",1524.25,"GKV","2"
"2016-07-01","Peru",6040,"5.1","1"
"2016-07-01","Peru",19269,"GKV","5"
"2016-07-01","Peru",1546,"5.1","1"
"2016-07-01","Peru",1396,"5.1","1"
"2016-07-01","Peru",1360,"5.1","1"
"2016-07-01","Peru",1577,"5.1","1"
"2016-07-01","Peru",1574,"5.1","1"
"2016-07-01","Polen",87961,"GKV","2"
"2016-07-01","Polen",2,"ML (GKV)","13"
"2016-07-01","Polen",4,"ML (GKV)","13"
"2016-07-01","Polen",4,"ML (GKV)","13"
"2016-07-01","Polen",4,"ML (GKV)","13"
"2016-07-01","Polen",4,"ML (GKV)","13"
"2016-07-01","Polen",2,"ML (GKV)","13"
"2016-07-01","Polen",4,"ML (GKV)","13"
"2016-07-01","Polen",2,"ML (GKV)","13"
"2016-07-01","Polen",2,"ML (GKV)","13"
"2016-07-01","Polen",5,"ML (GKV)","13"
"2016-07-01","Polen",5,"ML (GKV)","13"
"2016-07-01","Polen",2,"ML (GKV)","13"
"2016-07-01","Polen",5,"ML (GKV)","13"
"2016-07-01","Polen",2,"ML (GKV)","13"
"2016-07-01","Polen",2,"ML (GKV)","13"
"2016-07-01","Polen",5,"ML (GKV)","13"
"2016-07-01","Polen",5,"ML (GKV)","13"
"2016-07-01","Polen",2,"ML (GKV)","13"
"2016-07-01","Polen",5,"ML (GKV)","13"
"2016-07-01","Polen",1457946,"GKV","5"
"2016-07-01","Polen",66000,"GKV","2"
"2016-07-01","Polen",125000,"GKV","2"
"2016-07-01","Portugal",37200,"GKV","2"
"2016-07-01","Portugal",8000,"GKV","5"
"2016-07-01","Portugal",260000,"GKV","2"
"2016-07-01","Portugal",2083.25,"5.1","1"
"2016-07-01","Rumänien",133480,"GKV","2"
"2016-07-01","Rumänien",12600,"GKV","2"
"2016-07-01","Rumänien",103950,"GKV","2"
"2016-07-01","Russland",3837.55,"GKV","2"
"2016-07-01","Russland",3079.15,"GKV","2"
"2016-07-01","Russland",1805.2,"GKV","2"
"2016-07-01","Russland",40672.5,"GKV","5"
"2016-07-01","Russland",146208.5,"GKV","5"
"2016-07-01","Russland",530518,"GKV","2"
"2016-07-01","Russland",1998.7,"GKV","2"
"2016-07-01","Russland",2642.2,"GKV","2"
"2016-07-01","Russland",408.05,"GKV","2"
"2016-07-01","Russland",432.53,"GKV","3"
"2016-07-01","Russland",2140.9,"GKV","2"
"2016-07-01","Russland",1471.65,"GKV","2"
"2016-07-01","Russland",39.6,"GKV","2"
"2016-07-01","Russland",996.5,"GKV","2"
"2016-07-01","Russland",48.4,"GKV","2"
"2016-07-01","Russland",213.93,"GKV","3"
"2016-07-01","Russland",216,"GKV","2"
"2016-07-01","Russland",3965,"GKV","2"
"2016-07-01","Russland",14100,"GKV","3"
"2016-07-01","Russland",1870,"5.1","1"
"2016-07-01","Russland",18680,"GKV","2"
"2016-07-01","Russland",2068.1,"GKV","2"
"2016-07-01","Russland",6287,"5.1","1"
"2016-07-01","Russland",392.83,"GKV","3"
"2016-07-01","Russland",1943,"GKV","1"
"2016-07-01","Russland",2830,"GKV","1"
"2016-07-01","Russland",4600,"GKV","3"
"2016-07-01","Russland",4171.35,"GKV","2"
"2016-07-01","Russland",585.25,"GKV","2"
"2016-07-01","Russland",3966,"GKV","2"
"2016-07-01","Russland",794.85,"GKV","2"
"2016-07-01","Russland",6684.65,"GKV","2"
"2016-07-01","Russland",1170,"GKV","2"
"2016-07-01","Russland",5150,"5.1","1"
"2016-07-01","Saudi-Arabien",76000,"GKV","2"
"2016-07-01","Saudi-Arabien",2700,"GKV","5"
"2016-07-01","Saudi-Arabien",4000,"GKV","5"
"2016-07-01","Saudi-Arabien",1144,"GKV","2"
"2016-07-01","Schweden",2566.14,"GKV","5"
"2016-07-01","Schweden",2566.14,"GKV","5"
"2016-07-01","Libyen",60000,"ML (GKV)","13"
"2016-07-01","Serbien",6000,"GKV","1"
"2016-07-01","Serbien",8645,"GKV","5"
"2016-07-01","Serbien",2162,"GKV","5"
"2016-07-01","Serbien",1500,"GKV","2"
"2016-07-01","Serbien",1500,"GKV","2"
"2016-07-01","Serbien",1800,"GKV","2"
"2016-07-01","Serbien",1500.1,"GKV","2"
"2016-07-01","Singapur",4400,"GKV","1"
"2016-07-01","Singapur",290389,"GKV","2"
"2016-07-01","Singapur",4300,"GKV","1"
"2016-07-01","Singapur",378.3,"GKV","3"
"2016-07-01","Slowakei",5100,"GKV","5"
"2016-07-01","Slowakei",5700,"GKV","5"
"2016-07-01","Slowakei",3500,"ML (GKV)","17"
"2016-07-01","Slowenien",40501,"5.2","2"
"2016-07-01","Slowenien",42000,"5.2","2"
"2016-07-01","Spanien",34000,"GKV","2"
"2016-07-01","Spanien",380208,"GKV","2"
"2016-07-01","Spanien",20800,"GKV","2"
"2016-07-01","Sri Lanka",2450.5,"5.1","1"
"2016-07-01","Südafrika",25000,"ML (GKV)","14"
"2016-07-01","Südafrika",344.96,"GKV","3"
"2016-07-01","Südafrika",366.2,"GKV","3"
"2016-07-01","Südafrika",2500,"ML (GKV)","1"
"2016-07-01","Südafrika",97500,"ML (GKV)","1"
"2016-07-01","Thailand",32195,"ML (GKV)","15"
"2016-07-01","Thailand",70000,"GKV","2"
"2016-07-01","Thailand",48814,"GKV","3"
"2016-07-01","Thailand",340131,"ML (GKV)","11"
"2016-07-01","Thailand",49435,"GKV","3"
"2016-07-01","Thailand",22140,"ML (GKV)","5"
"2016-07-01","Thailand",182939,"GKV","2"
"2016-07-01","Thailand",49596,"GKV","3"
"2016-07-01","Thailand",582600,"GKV","7"
"2016-07-01","Thailand",8645,"GKV","5"
"2016-07-01","Thailand",2162,"GKV","5"
"2016-07-01","Tunesien",367156,"GKV","2"
"2016-07-01","Tunesien",72600,"GKV","2"
"2016-07-01","Tunesien",700,"5.1","1"
"2016-07-01","Tunesien",7096,"GKV","3"
"2016-07-01","Tunesien",4875,"GKV","3"
"2016-07-01","Tunesien",80000,"5.2","2"
"2016-07-01","Türkei",5500,"GKV","2"
"2016-07-01","Türkei",2638049,"GKV","2"
"2016-07-01","Türkei",254680,"GKV","2"
"2016-07-01","Türkei",17300,"GKV","2"
"2016-07-01","Ukraine",825.96,"GKV","3"
"2016-07-01","Ukraine",826.29,"GKV","3"
"2016-07-01","Ukraine",1648.85,"GKV","2"
"2016-07-01","Ukraine",375.26,"GKV","3"
"2016-07-01","Ukraine",1759,"GKV","2"
"2016-07-01","Ungarn",229417,"GKV","2"
"2016-07-01","Ungarn",4781.25,"GKV","5"
"2016-07-01","Ungarn",956.25,"GKV","5"
"2016-07-01","Ungarn",20610,"ML (GKV)","16"
"2016-07-01","Usbekistan",381620,"ML (GKV)","5"
"2016-07-01","Vereinigte Arabische Emirate",4000,"GKV","5"
"2016-07-01","Vereinigte Arabische Emirate",27400,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",1200,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",3090,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",3425,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",7725,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",151000,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",44235,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",151000,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",4800,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",3600,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",4000,"GKV","5"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",992,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",295,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",492,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",1545,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",515,"5.1","1"
"2016-07-01","Vereinigte Arabische Emirate",42885,"5.1","1"
"2016-07-01","USA",4845367.95,"ML (GKV)","18"
"2016-07-01","USA",72000,"GKV","0"
"2016-07-01","USA",2566.14,"GKV","5"
"2016-07-01","USA",250,"5.1","1"
"2016-07-01","USA",500,"5.1","1"
"2016-07-01","USA",490,"5.1","1"
"2016-07-01","USA",250,"5.1","1"
"2016-07-01","USA",750,"5.1","1"
"2016-07-01","USA",200,"5.1","1"
"2016-07-01","USA",1200,"5.1","1"
"2016-07-01","USA",200,"5.1","1"
"2016-07-01","USA",200,"5.1","1"
"2016-07-01","USA",200,"5.1","1"
"2016-07-01","USA",1000,"5.1","1"
"2016-07-01","USA",250,"5.1","1"
"2016-07-01","USA",200,"5.1","1"
"2016-07-01","USA",260,"5.1","1"
"2016-07-01","USA",250,"5.1","1"
"2016-07-01","USA",350,"5.1","1"
"2016-07-01","USA",600,"5.1","1"
"2016-07-01","USA",30200,"ML (GKV)","5"
"2016-07-01","USA",12090,"5.1","1"
"2016-07-01","USA",45668860,"ML (GKV)","18"
"2016-07-01","Vietnam",7125,"GKV","5"
"2016-07-01","Vietnam",6375,"GKV","5"
"2016-07-01","Vietnam",316878,"ML (GKV)","5"
"2016-07-01","Vietnam",4000,"GKV","5"
"2016-10-01","Algerien",239400,"GKV","2"
"2016-10-01","Argentinien",64845,"GKV","2"
"2016-10-01","Argentinien",27200,"GKV","2"
"2016-10-01","Argentinien",18865,"GKV","2"
"2016-10-01","Argentinien",250,"5.1","1"
"2016-10-01","Armenien",342,"GKV","1"
"2016-10-01","Armenien",110.5,"GKV","1"
"2016-10-01","Armenien",48.6,"GKV","1"
"2016-10-01","Aserbaidschan",31361.4,"GKV","2"
"2016-10-01","Australien",3405.09,"GKV","5"
"2016-10-01","Australien",2566.14,"GKV","5"
"2016-10-01","Australien",21616,"GKV","2"
"2016-10-01","Australien",21562,"GKV","2"
"2016-10-01","Bahamas",2638.05,"GKV","5"
"2016-10-01","Bahrain",90000,"ML (GKV)","15"
"2016-10-01","Bangladesh",20200,"GKV","5"
"2016-10-01","Weissrussland",4963,"5.1","1"
"2016-10-01","Weissrussland",940700,"ML (GKV)","5"
"2016-10-01","Weissrussland",2880,"GKV","5"
"2016-10-01","Weissrussland",222549,"GKV","5"
"2016-10-01","Belgien",381,"5.1","1"
"2016-10-01","Belgien",278.95,"ML (GKV)","13"
"2016-10-01","Belgien",278.95,"ML (GKV)","13"
"2016-10-01","Belgien",111.55,"5.1","1"
"2016-10-01","Belgien",434.1,"5.1","1"
"2016-10-01","Belgien",202.7,"5.1","1"
"2016-10-01","Belgien",111.55,"5.1","1"
"2016-10-01","Belgien",762.1,"5.1","1"
"2016-10-01","Belgien",117.7,"5.1","1"
"2016-10-01","Belgien",103.2,"5.1","1"
"2016-10-01","Belgien",137.05,"5.1","1"
"2016-10-01","Belgien",2162,"GKV","5"
"2016-10-01","Belgien",8645,"GKV","5"
"2016-10-01","Belgien",114,"5.1","1"
"2016-10-01","Belgien",311,"5.1","1"
"2016-10-01","Belgien",608,"5.1","1"
"2016-10-01","Bosnien-Herzegowina",3300,"ML (GKV)","3"
"2016-10-01","Bosnien-Herzegowina",37500,"GKV","2"
"2016-10-01","Bosnien-Herzegowina",30000,"5.2","2"
"2016-10-01","Brasilien",1228.55,"GKV","1"
"2016-10-01","Brasilien",1228.55,"GKV","1"
"2016-10-01","Brasilien",32448,"GKV","5"
"2016-10-01","Brasilien",250,"ML (GKV)","5"
"2016-10-01","Brasilien",1583,"GKV","2"
"2016-10-01","Bulgarien",7866,"GKV","2"
"2016-10-01","Bulgarien",241670,"GKV","2"
"2016-10-01","Chile",1092.8,"GKV","5"
"2016-10-01","Chile",1248,"GKV","5"
"2016-10-01","Taiwan",2158,"5.1","1"
"2016-10-01","Taiwan",879,"5.1","1"
"2016-10-01","Taiwan",993141,"GKV","2"
"2016-10-01","Taiwan",640,"5.1","1"
"2016-10-01","Taiwan",1062,"5.1","1"
"2016-10-01","Taiwan",2094,"5.1","1"
"2016-10-01","Taiwan",291,"5.1","1"
"2016-10-01","Taiwan",1381,"5.1","1"
"2016-10-01","Taiwan",5625,"GKV","2"
"2016-10-01","Taiwan",7128.5,"GKV","2"
"2016-10-01","Taiwan",3058,"GKV","2"
"2016-10-01","Taiwan",23512,"GKV","2"
"2016-10-01","Taiwan",21076862,"ML (GKV)","9"
"2016-10-01","Taiwan",1683092,"ML (GKV)","4"
"2016-10-01","Taiwan",72720,"GKV","5"
"2016-10-01","Taiwan",2271.1,"GKV","2"
"2016-10-01","Taiwan",7984.9,"GKV","2"
"2016-10-01","Taiwan",9012,"GKV","2"
"2016-10-01","Taiwan",7660,"ChKV","0"
"2016-10-01","Taiwan",2200,"GKV","2"
"2016-10-01","Taiwan",1900,"GKV","2"
"2016-10-01","Taiwan",20000,"GKV","2"
"2016-10-01","Taiwan",443,"5.1","1"
"2016-10-01","Taiwan",874,"5.1","1"
"2016-10-01","Taiwan",2158,"5.1","1"
"2016-10-01","Taiwan",1835080,"GKV","3"
"2016-10-01","Taiwan",3710.7,"5.1","1"
"2016-10-01","Taiwan",2434.5,"GKV","2"
"2016-10-01","Taiwan",28513.9,"GKV","2"
"2016-10-01","China",325466,"GKV","2"
"2016-10-01","China",2318872,"GKV","2"
"2016-10-01","China",119612,"GKV","2"
"2016-10-01","China",157646,"5.1","1"
"2016-10-01","China",304459,"5.1","1"
"2016-10-01","China",382.54,"GKV","3"
"2016-10-01","China",599170,"GKV","2"
"2016-10-01","China",570000,"GKV","2"
"2016-10-01","China",57520,"GKV","3"
"2016-10-01","China",69070,"GKV","2"
"2016-10-01","China",211983,"GKV","2"
"2016-10-01","China",134115.7,"GKV","6"
"2016-10-01","China",3706904,"GKV","2"
"2016-10-01","China",40142,"GKV","6"
"2016-10-01","China",1162041,"GKV","2"
"2016-10-01","China",269487,"GKV","7"
"2016-10-01","China",135475.91,"GKV","6"
"2016-10-01","China",222050,"GKV","2"
"2016-10-01","China",243529,"GKV","2"
"2016-10-01","China",27000,"GKV","7"
"2016-10-01","China",344725,"GKV","2"
"2016-10-01","China",16000,"5.2","2"
"2016-10-01","China",110000,"5.2","2"
"2016-10-01","China",969950,"GKV","2"
"2016-10-01","China",1046000,"GKV","2"
"2016-10-01","China",276214,"GKV","2"
"2016-10-01","China",470269,"GKV","2"
"2016-10-01","China",671600,"GKV","2"
"2016-10-01","China",2300,"GKV","1"
"2016-10-01","China",16150,"GKV","5"
"2016-10-01","China",20060,"GKV","5"
"2016-10-01","China",201172,"GKV","2"
"2016-10-01","China",4000,"GKV","1"
"2016-10-01","China",11000,"GKV","1"
"2016-10-01","China",212471,"GKV","3"
"2016-10-01","China",497191,"GKV","2"
"2016-10-01","China",498583,"GKV","2"
"2016-10-01","China",536085,"GKV","2"
"2016-10-01","China",195000,"GKV","3"
"2016-10-01","China",41200,"GKV","3"
"2016-10-01","China",115450,"GKV","6"
"2016-10-01","China",539846,"GKV","7"
"2016-10-01","China",1436252.29,"GKV","2"
"2016-10-01","China",64380,"GKV","3"
"2016-10-01","China",132428,"GKV","2"
"2016-10-01","China",77512,"GKV","5"
"2016-10-01","China",495000,"GKV","5"
"2016-10-01","China",57520,"GKV","3"
"2016-10-01","China",849197.3,"GKV","2"
"2016-10-01","China",8881.95,"GKV","2"
"2016-10-01","China",2100,"ML (GKV)","15"
"2016-10-01","China",6321,"ML (GKV)","15"
"2016-10-01","China",124957,"GKV","2"
"2016-10-01","China",2016021,"GKV","2"
"2016-10-01","China",2119643,"GKV","2"
"2016-10-01","China",107869,"GKV","2"
"2016-10-01","China",135475.91,"GKV","6"
"2016-10-01","China",269910,"5.1","1"
"2016-10-01","China",69845.15,"5.1","1"
"2016-10-01","China",6960,"5.1","1"
"2016-10-01","China",526224,"5.1","1"
"2016-10-01","China",1610089,"GKV","2"
"2016-10-01","China",500963,"GKV","2"
"2016-10-01","China",671600,"GKV","2"
"2016-10-01","China",325342.4,"GKV","2"
"2016-10-01","China",17600,"GKV","2"
"2016-10-01","China",60000,"GKV","2"
"2016-10-01","China",35000,"GKV","2"
"2016-10-01","China",1500,"GKV","2"
"2016-10-01","China",135517.92,"GKV","6"
"2016-10-01","China",290550,"GKV","2"
"2016-10-01","China",64572,"GKV","6"
"2016-10-01","China",1464446,"GKV","2"
"2016-10-01","China",169500,"GKV","6"
"2016-10-01","China",849197.3,"GKV","2"
"2016-10-01","China",212471,"GKV","3"
"2016-10-01","China",599500,"GKV","2"
"2016-10-01","Costa Rica",2162,"GKV","5"
"2016-10-01","Costa Rica",8645,"GKV","5"
"2016-10-01","Costa Rica",124275,"GKV","2"
"2016-10-01","Deutschland",4600,"GKV","2"
"2016-10-01","Deutschland",66000,"GKV","2"
"2016-10-01","Deutschland",2870000,"ML (GKV)","15"
"2016-10-01","Deutschland",28200.3,"GKV","2"
"2016-10-01","Deutschland",5,"5.1","1"
"2016-10-01","Deutschland",5,"5.1","1"
"2016-10-01","Deutschland",5,"5.1","1"
"2016-10-01","Deutschland",5,"5.1","1"
"2016-10-01","Deutschland",10,"5.1","1"
"2016-10-01","Deutschland",10,"5.1","1"
"2016-10-01","Deutschland",5,"5.1","1"
"2016-10-01","Deutschland",5,"5.1","1"
"2016-10-01","Deutschland",5,"5.1","1"
